Titulo;Objeto
LEY QUE LA COMISIÓN TÉCNICA INTERINSTITUCIONAL PERMANENTE DE GOBERNANZA DE DATOS E INTEROPERABILIDAD DEL SISTEMA DE JUSTICIA;Propone crear la Comisión Técnica Interinstitucional Permanente de Gobernanza de Datos e Interoperabilidad del Sistema de Justicia
LEY QUE ESTABLECE LA EXONERACIÓN DE IMPUESTOS A LAS MICROEMPRESAS DURANTE LOS TRES PRIMEROS AÑOS DE SU FUNCIONAMIENTO;Propone establecer la exoneración de impuestos a las microempresas durante los tres primeros años de su funcionamiento con la finalidad de impulsar su desarrollo y su formalización dentro del mercado.
LEY QUE MODIFICA LA LEY SOBRE EL DERECHO DE AUTOR-DECRETO LEGISLATIVO 822 Y CREA LA VENTANILLA ÚNICA DE COBRO DE DERECHO DE AUTOR (VUC);"Propone modificar la """"Ley sobre Derechos de Autoir"""" aprobado mediante el Decreto Legislativo 822 y crear la Ventanilla Única de Cobro de Derechos de Autor-VUC, como mecanismo para ordenar la percepción de los mismos."
LEY QUE ESTABLECE UN RÉGIMEN ESPECIAL PARA DEVOLUCIÓN DE APORTES PARA LOS AFILIADOS DEL SISTEMA NACIONAL DE PENSIONES DEL DECRETO LEY 19990 ADMINISTRADO POR LA OFICINA DE NORMALIZACIÓN PREVISIONAL (ONP) Y DICTA OTRAS MEDIDAS A FAVOR DE LOS ASEGURADOS DE REGÍMENES PREVISIONALES POR MOTIVO DEL COVID-19 EN LA ECONOMÍA PERUANA;Propone establecer un régimen especial facultativo para devolución de aportes para los afiliados del Sistema Nacional de Pensiones (SNP) del Decreto Ley 19990 y dicta otras medidas a favor de los asegurados de regímenes previsionales en el marco de la pandemia por la Covid-19.
LEY GENERAL DEL DETECTIVE PRIVADO DEL PERÚ;Propone regular la actividad de los Detectives Privados del Perú, estableciendo diversas disposiciones sobre su régimen,  organización, funcionamiento, renovación y otros caracteres y condiciones propios de su actividad.
LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1411, DECRETO LEGISLATIVO QUE REGULA LA NATURALEZA JURÍDICA, FUNCIONES, ESTRUCTURA ORGÁNICA Y OTRAS ACTIVIDADES DE LAS SOCIEDADES DE BENEFICENCIA;Propone modificar el Decreto Legislativo 1411, Decreto Legislativo que regula la naturaleza jurídica, funciones, estructura orgánica y otras actividades de las Sociedades de Beneficencia respecto al funcionamiento de las mismas en relación a los alcances de los sistemas administrativos de control y contabilidad así como el ejercicio de control gubermantal respecto a las auditorías financieras que se les realicen en el marco de la auditoría a la cuenta general de república.
LEY QUE MODIFICA DIVERSAS NORMAS RELACIONADAS AL ARRENDAMIENTO FINANCIERO, Y DEROGA EL ARTÍCULO 34 DE LA LEY 30230 LEY QUE ESTABLECE MEDIDAS TRIBUTARIAS, SIMPLIFICACIÓN DE PROCEDIMIENTOS Y PERMISOS PARA LA PROMOCIÓN Y DINAMIZACIÓN DE LA INVERSIÓN DEL PAÍS;Propone modificar diversas normas relacionadas al arrendamiento financiero, y deroga el artículo 34 de la Ley 30230, Ley que establece medidas tributarias, simplificación de procedimientos y permisos para la promoción y dinamización de la inversión del país.
"LEY QUE REGULA EL DOBLE EMPLEO O CARGO PÚBLICO REMUNERADO DEL PERSONAL MÉDICO ESPECIALISTA Y ASISTENCIAL DE SALUD POR COVID-19 """"LEY DE DOBLE PERCEPCIÓN PARA EL PERSONAL DE SALUD""""";"Propone ley que regula el doble empleo o cargo público remunerado del personal médico especialista y asistencial de salud por Covid-19 """"Ley de doble percepción para el personal de Salud""""."
LEY QUE BENEFICIA CON EL BONO SOLIDARIO A  LOS APORTANT ES Y EX APORTANTES DE LA OFICINA DE NORMALIZACIÓN PREVISIONAL COMPRENDIDOS EN LA LEY 19990, EN EL MARCO DE LA EMERGENCIA NACIONAL A CAUSA DEL COVID-19;Propone beneficiar con el bono solidario a los aportantes y ex aportantes de la Oficina de Normalización Previsional comprendidos en la Ley 19990 afectados enormente por el aislamiento e inmovilkzación social obligatoria y la lenta reactivación económica en especial en esta segunda ola, en el marco de la emergencia nacional a causa del Covid 19.
LEY QUE INCORPORA LA CONDICIÓN DE DESAPARECIDA DE LA VÍCTIMA COMO AGRAVANTE EN LOS DELITOS DE FEMINICIDIO Y PROPONE LA APLICACIÓN DE LA CADENA PERPETUA PARA TODOS LOS DELITOS DE FEMINICIDIO AGRAVADO, ASÍ COMO PLANTEA LA INCOACIÓN DEL PROCESO INMEDIATO POR FEMINICIDIO EN FLAGRANCIA Y EN CASOS DE VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR EN FLAGRANCIA;Propone incorporar la condición de desaparecida de la víctima como agravante en los delitos de feminicidio, y proponer la aplicación de la cadena perpetua para todos los delitos de feminicidio agravado, así como plantear la incoación del proceso inmediato por feminicidio en flagrancia y en casos de violencia contra las mujeres y los integrantes del grupo familiar en flagrancia a fin de garantizar el acceso a la justicia con una debida simplificación procesal y efectiva.
LEY QUE DISPONE EL CUMPLIMIENTO OBLIGATORIO DE LOS EMPLEADORES CON EL PAGO DE APORTES PREVISIONALES PARA EL OTORGAMIENTO DE PENSIONES;Propone establecer el cumplimiento obligatorio de los empleadores, con el pago oportuno y total de los aportes por concepto de fondos previsionales de los trabajadores activos y pasivos descontados en las planillas que no fueron depositados oportunamente, a favor del Sistema Nacional de Pensiones, administrado por la Oficina de Normalización Previsional (ONP), y de las Administradoras de Fondos de Pensiones (AFP), bajo responsabilidad.
LEY DE PROTECCIÓN LABORAL DE LOS TRABAJADORES AGRARIOS;Propone que los empleados cumplan con el pago oportuno de aportes previsionales de los trabajadores agrarios al Sistema Nacional de Pensiones, administrado por la Oficina de Normalización Previsional (ONP) y al Sistema Privado de Administración de Fondos de Pensiones (AFP), y los aportes al Seguro Social
LEY DE REFORMA CONSTITUCIONAL QUE INCENTIVA LA COBERTURA DE SERVICIOS DE SALUD POR PERSONAL MÉDICO EN SITUACIÓN DE PANDEMIA;Propone modificar el artículo 40 de la Constitución Política del Perú, precisando una excepción para la prohibición a la percepción de doble remuneración  en el sector público, por parte de personal médico, explícitamente para etapa de pandemia y mientras dure ésta, por circunstancias que afecten la vida de la nación y/o por razones de déficit de cobertura de personal de salud.
LEY DEL SISTEMA NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN;Propone crar y regular las funciones y la organización y el funcionamiento del Sistema Nacional de Ciencia, Tecnología e Innovación-SNCTI, con la finalidad de impulsar, promover, fortalecer y consolidar las capacidades de ciencia, tecnología e innovación en todo el territorio nacional y contribuir al desarrollo sustentable y bienestar de la población.
LEY QUE PROMUEVE EL ACCESO A LA INFORMACIÓN RELEVANTE Y FORTALECE LA INTEROPERABILIDAD ENTRE ENTIDADES DE LA ADMINISTRACIÓN PÚBLICA RESPONSABLES DE LA IMPLEMENTACIÓN DE LA LEY 29988;Propone ley que promueve el acceso a la información relevante y fortalece la interoperabilidad entre entidades de la Administración Pública responsables de la implementación de la ley 29988
"LEY QUE DECLARA DE INTERÉS NACIONAL E INTERÉS PÚBLICO LA CONSTRUCCIÓN Y FUNCIONAMIENTO DEL SANTUARIO DE LA MEMORIA """"LA HOYADA"""" EN EL DISTRITO DE ANDRÉS AVELINO CÁCERES DORREGARAY, PROVINCIA DE HUAMANGA, DEPARTAMENTO DE AYACUCHO";"Propone declarar de interés nacional e interés público la construcción y funcionamiento de los servicios del Santuario de la Memoria """"La Hoyada"""" en el distrito de Andrés Avelino Cáceres Dorregaray, provincia de Huamanga, deparrtamento de Ayacucho."
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN, IMPLEMENTACIÓN Y FUNCIONAMIENTO DEL SERVICIO AEROPORTUARIO PICHARI-VRAEM, EN EL DISTRITO DE PICHARI, PROVINCIA DE LA CONVENCIÓN, DEPARTAMENTO DE CUSCO;Propone declarar de necesidad pública e interés nacional la construcción, implementación y funcionamiento del servicio aeroportuario Pichari-VRAEM, en el distrito de Pichari, provincia de La Convención, departamento de Cusco.
LEY QUE INCORPORA EL ARTÍCULO UNDÉCIMO, DUEDÉCIMO, DÉCIMO TERCERO DE LAS DISPOSICIONES FINALES, TRANSITORIAS Y COMPLEMENTARIAS DE LA LEY 28976, LEY MARCO DE LICENCIA DE FUNCIONAMIENTO Y REGULA LA ACTIVIDAD COMERCIAL EN LOS BIENES INM,UEBLES INTEGRANTES DEL PATRIMONIO CULTURAL DE LA NACIÓN QUE CUENTEN CON RESOLUCIÓN DE INHABITALIDAD;Propone incorporar el artículo undécimo, duocécimo, décimo tercero de las disposiciones finales, transitorias y complementarias de la Ley 28976, Ley Marco de Licencia de Funcionamiento.
LEY DE FORTALECIMIENTO DE LAS ORGANIZACIONES DE USUARIOS DE AGUA;Propone fortalecer, regular el reconocimiento y el funcionamiento de las Organizaciones de Usuarios de Agua previstas en la Ley 29338, Ley de Recursos Hídricos teniendo en consideración que el recurso hídrico es patrimonio de la Nación de conformidad con lo dispuesto en la Constitución Política del Perú.
LEY QUE MODIFICA EL ARTÍCULO 11 DE LA LEY 28976, LEY MARCO DE LICENCIA DE FUNCIONAMIENTO;Propone modificar el artículo 11 de la Ley Marco de Licencia de Funcionamiento, estableciendo la ampliación de los certificados de inspección técnica de seguridad de dos a cinco años.
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN, IMPLEMENTACIÓN Y FUNCIONAMIENTO DE LA UNIVERSADAD NACIONAL DE INGENIERÍA AGROPECUARIA DEL SUR - UNIAS;Proyecto de Ley que declara de interés nacional y necesidad pública la creación, implementación y funcionamiento de la Universidad Nacional de Ingeniería Agropecuaria del Sur- UNIAS
LEY QUE GARANTIZA EL FUNCIONAMIENTO DE LAS COMUNIDADES CAMPESINAS;Propone modificar el último párrafo del artículo 20 de la Ley 24656, Ley de Comunidades Campesinas, tiene por objeto establecer las medidas necesarias para garantizar el funcionamiento de los órganos de las comunidades campesinas  que les permita cumplir con la dirección, administración, gestión y control eficiente en las comunidadaes campesinas.
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN, IMPLEMENTACIÓN Y FUNCIONAMIENTO DE LA UNIVERSIDAD NACIONAL DE INGENIERÍA Y TECNOLOGÍA SOSTENIBLE DEL VRAEM-UNITECS;Propone declarar de interés nacional y necesidad pública la creación, implementación y funcionamiento de la Universidad Nacional de Ingeniería y Tecnología Sostenible del VRAEM (UNITECS), ubicado en el ámbito del Valle de los Ríos Apurímac, Ene y Mantaro.
LEY QUE MODIFICA LA LEY 30937 EN CUANTO A LA CREACIÓN DE LAS MUNICIPALIDADES DE CENTROS POBLADOS;Propone modificar la Única Disposición Complementaria Transitoria de la Ley 30937, precisando que la modificatoria contenida en la presente ley no aplica a las Municipalidades de Centros Poblados en funcionamiento y de aquellos cuyos expedientes se encuentran en trámite de creación, sólo se aplicará a las nuevas municipalidades de Centros Poblados que se crearán a la vigencia de la presente ley.
LEY QUE MODIFICA LA LEY 30435, LEY QUE CREA EL SISTEMA NACIONAL DE FOCALIZACIÓN (SINAFO), CREA EL COMITÉ VERIFICADOR Y ESTABLECE MECANISMOS DE VERIFICACIÓN DE LA INFORMACIÒN PARA LA CLASIFICACIÓN SOCIOECONÓMICA DE HOGARES QUE EFECTÚA EL SISFOH;Propone fortalecer el Sistema Nacional de Focalización (SINAFO) con la finalidad que el proceso de focalización cumpla con los principios de cierre de brechas, inclusión, eficacia, eficiencia y transparencia en beneficio de las poblaciones que se encuentren en situación de pobreza, vulnerabilidad y exclusión, así como fortalecer los mecanismos de control de la información para una mejor operatividad del Sistema de Focalización de Hogares (SISFOH), creando el Comité Verificador
LEY DE REFORMA CONSTITUCIONAL QUE HABILITA LA DOBLE PERCEPCIÓN DE INGRESOS DEL PERSONAL PÚBLICO DE MANERA EXCEPCIONAL DURANTE LA DECLARACIÓN DE UN ESTADO DE EXCEPCIÓN;Propone modificar el artículo 40 de la Constitución Política del Perú, que habilita la doble percepción de ingresos del personal público de manera excepcional durante la declaraciòn de un Estado de Excepción.
LEY QUE MODIFICA EL ARTÍCULO 56 DE LA LEY 30446 Y LOS ARTÍCULOS 1 Y 8 DE LA LEY 30777 QUE RIGEN EL FUNCIONAMIENTO DE LAS ZONAS ESPECIALES DE DESARROLLO-ZED;Propone modificar el primer párrafo del artículo 6 de la Ley 30446 y los artículos 1 y 8 de la Ley 30777 que rigen el funcionamiento de las Zonas Especiales de Desarrollo-ZED, con la finalidad de promover el desarrollo de actividades industriales, comerciales y de servicios, propiciando el encadenamiento económico-productivo en el ámbito de influncia de dichas zonas especiales de desarrollo.
LEY QUE ORDENA LA DEVOLUCIÓN TOTAL DE LOS APORTES AL FONDO DE PENSIONES A CARGO DE LA OFICINA DE NORMALIZACIÒN PREVISIONAL-ONP;Propone reconocer el derecho a todos sus afiliados a la devolución total de aporte de sus fondos pensionarios, siempre y cuando no hayan cumplido con los 20 años de aportación al Sistema Nacional de Pensiones (SNP), con aportes administrados por la Oficina de Normalización Previsional (ONP), con el objetivo de proteger y fortalecer su economía personal o familiar ante la emergencia sanitaria del Covid-19.
LEY QUE DEROGA EXIGENCIAS DE ADECUACIÓN PARA CENTROS POBLADOS EN FUNCIONAMIENTO;Ley que propone derogar la única disposición complementaria transitoria de la ley N° 30937.
LEY DE FORTALECIMIENTO DE LA INCLUSIÓN FINANCIERA A TRAVÉS DE LAS CAJAS MUNICIPALES DE AHORRO Y CRÉDITO;Propone fortalecer la inclusión financiera a través del desarrollo y funcionamiento de las Cajas Municipales de Ahorro y Crédito (CMAC), buscando la adecuación y uniformización de los dispositivos legales que son de aplicación para las CMAC, y que representen un obstáculo para su desarrollo, crecimiento financiero y para mejorar la competitividad en la prestación de sus servicios financieros.
LEY  QUE HABILITA A LOS EX APORTANTES DE LA LEY 30003 LEY QUE REGULA EL RÉGIMEN ESPECIAL DE SEGURIDAD SOCIAL PARA LOS TRABAJADORES Y PENSIONISTAS PESQUEROS, A SOLICITAR LA DEVOLUCIÓN DE SUS APORTES AL SISTEMA PÚBLICO DE PENSIONES;Propone el procedimiento que permita a los ex aportantes de la Ley 30003, Ley que regula el régimen especial de seguridad social para los trabajadores y pensionistas pesqueros, mayores de 55 años, administrados por la Oficina de Normalización Previsional (ONP), a la entrada en vigor de la presente ley.
LEY QUE RECONOCE EL DERECHO DE LOS AFILIADOS A LA DEVOLUCIÓN TOTAL DE SUS APORTES DEL FONDO DE PENSIONES A CARGO DE LA OFICINA DE NORMALIZACIÓN PREVISIONAL (ONP);Propone reconocer el derecho de las personas afiliadas al Sistema Nacional del Pensiones (SNP), estableciendo el mecanismo para solicitar la devolución del monto que aportaron al Fondo de sus pensiones administrado a cargo de la Oficina de Normalización Previsional (ONP).
LEY QUE CREA UN RÉGIMEN PREVISIONAL ESPECIAL DE PENSIONES PARA LOS AGRICULTORES;Propone crear un Régimen Previsional Especial de pensiones para los agricultores (REPA) al amparo de la Oficina de Normalización Previsional (ONP).
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN, IMPLEMENTACIÓN Y PUESTA EN FUNCIONAMIENTO DE LOS CENTROS DE PRIMER NIVEL DE ATENCIÓN DE SALUD;Propone declarar de interés nacional y necesidad pública la creación, implementación y puesta en funcionamiento de los centros de primer nivel de atención de salud en todo el territorio nacional.
LEY QUE ESTABLECE LA DEVOLUCIÓN DE LOS FONDOS DE PENSIONES ADMINISTRADOS POR LA OFICINA DE NORMALIZACIÓN PREVISIONAL-ONP;Propone establecer que los afiliados al Sistema Nacional de Pensiones (SNP) a cargo de la Oficina de Normalizaciòn Previsional (ONP) que tengan más de sesenta (60) años de edad con menos de veinte (20) años de aportes y que no hayan realizado aportaciones por más de seis (06) meses de manera consecutiva o alternada, puedan solicitar, por única vez y de manera excepcional, el retiro del cien por ciento (100%) de sus aportes realizados durante su actividad laboral, a efectos de fortalecer y proteger la economía familiar y/o personal ante la emergencia sanitaria originada por el COVID-19.
LEY DE ELIMINACIÓN DE LAS AFPS Y DE CREACIÓN DEL NUEVO SISTEMA PREVISIONAL UNIFICADO PARA EL OTORGAMIENTO DE PENSIONES UNIVERSALES DIGNAS;Propone declarar de interés nacional y necesidad pública la reforma integral del sistema nacional de pensiones y la creación del Sistema Unificado de Jubilación y Pensiones-SUJP, con la finalidad de establecer principios, lineamientos y modificacicones normativas necesarias para la unificación de los regímenes de pensiones públicos y privados, que permita una pensión universal, digna justa, equitativa y oportuna a favor de la población en edad de jubilación.
LEY QUE RECONOCE EL DERECHO DE LOS AFILIADOS A LA DEVOLUCIÓN TOTAL DE SUS APORTES DEL FONDO DE PENSIONES A CARGO DE LA OFICINA NORMALIZACIÓN PREVISIONAL ONP;Proyecto de Ley que reconoce el Derecho de los Afiliados a la Devolución Total de sus Aportes del Fondo de Pensiones a cargo de la Oficina de Normalización Previcional ONP
LEY QUE DISPONE LA DEVOLUCIÒN DEL 25% DE APORTES EFECTUADOPS POR LOS AFILIADOS AL SISTEMA NACIONAL DE PENSIONES Y OTRAS MEDIDAS;Propone devolver el 25% de aportes efectaudios por los afiliados al Sistema Naciconal de Pensiones a cargo de la Oficina de Normalización Provisional (ONP)
LEY QUE HABILITA A LOS APORTANTES A LA OFICINA DE NORMANALIZACIÓN PREVISIONAL A SOLICITAR EL 100% DE SUS APORTES AL SISTEMA PÚBLICO DE PENSIONES Y APRUEBA BONO EXTRAORDINARIO;Propone establecer un procedimiento especial que permita a los aportantes y a los exaportantes al Sistema Nacional de Pensiones, administrado por la Oficina de Normalización Previsional -ONP, solicitar el retiro del 100% de sus aportes acumulados desde el inicio de su experiencia laboral, siempre que no cuenten con 20 (veinte) años de aportación.
LEY DE REFORMA DE LA  CONSTITUCIÓN QUE HABILITA LA DOBLE PERCEPCIÓN DEL MÉDICO ESPECIALISTA EN EL ÁMBITO NACIONAL POR NECESIDAD PÚBLICA;Propone reforma constitucional, es la modificación del artículo 40 de la Constitución Política del Perú, habilitando la doble percepción del médico especialista en el ámbito nacional, por necesidad pública.
LEY QUE MODIFICA EL ARTÍCULO 17 DE LA LEY 30364, LEY PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR Y EL ARTÍCULO 446 DEL NUEVO CÓDIGO PROCESAL PENAL, APROBADO POR DECRETO LEGISLATIVO 957, PARA INCORPORAR EL PROCESO INMEDIATO POR LOS DELITOS DE VIOLENCIA CONTRA LA MUJER Y FEMINICIDIO EN LOS SUPUESTOS DE FLAGRANCIA;Propone ley que tiene por objeto promover la protección del derecho de las mujeres a una vida libre de violencia y garantizar su acceso a la justicia incorporando la simplificación procesal a través de la incoación del proceso inmediato para los delitos de violencia contra la mujer y los integrantes del grupo familiar, y el feminicidio en los supuestos de flagrancia,
LEY QUE ESTABLECE LA MORATORIA PARA LA CREACIÓN Y AUTORIZACIÓN DE NUEVAS UNIVERSIDADES PÚBLICAS Y PRIVADAS;Propone ley que establece la moratoria para la creación y autorización de funcionamiento de nuevas universidades públicas y privadas hasta el 26 de abril del 2021.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL OTORGAMIENTO DE UNA BONIFICACIÓN EXTRAORDINARIA PARA LOS PENSIONISTAS DEL SISTEMA NACIONAL DE PENSIONES ANTE LA SITUACIÓN DE EMERGENCIA PRODUCIDA POR EL COVID-19;Propone aprobar una medida extraordinaria que permita disminuIr el impacto de la emergencia sanitaria y el Estado de Emergencia por el COVID-19 en la economía de las familias de los pensionistas del Sistema Nacional de Pensiones que administra la Oficina de Normalización Previsional, por su condición de adultos mayores y de alta vulnerabilidad ante la pandemia del COVID-19
LEY QUE MODIFICA EL ARTÍCULO 13 DE LA LEY ORGÁNICA DE MUNICIPALIDADES, EL CUAL INCORPORA LA REALIZACIÓN DE SESIÓN DE CONCEJO VIRTUAL EN CASOS DE DECLARATORIA DE EMERGENCIA NACIONAL Y/O AISLAMIENTO SOCIAL, SIENDO IMPOSIBLE ACUDIR DE FORMA PRESENCIAL;Propone incorporar la figura jurídica de la realización de sesiones de concejo de manera virtual, en los Gobiernos Locales a nivel nacional, a fin de garantizar el funcionamiento de las mismas, en circunstancias de declaratoria de emergencia nacional y/o aislamiento social, e impida la participación presencial de sus integrantes o pongan en riesgo la salud de los mismos.
LEY QUE MODIFICA LOS ARTÍCULOS 40° DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ, EL 3° DE LA LEY N° 28175, LEY MARCO DEL EMPLEO PÚBLICO Y 38° DE LA LEY N° 30057,LEY DEL SERVICIO CIVIL;Propone establecer la doble percepción por el servicio médico, ante la aparición de pandemias como el Covid-19 y otras más que pudieran sobrevenir.
LEY QUE MODIFICA EL CÓDIGO PENAL SOBRE LA EJECUCIÓN DE LA PENA PARA DELITOS DE VIOLENCIA Y RESISTENCIA A LA AUTORIDAD;Propone establecer que la suspensión de la ejecución de la pena sea inaplicable a las personas condenadas por los delitos de violencia y resistencia a la autoridad, cuando se cause lesiones a efectivos policiales en ejercicio de sus funciones.
LEY DE LIBRE DESAFILIACIÓN DE LAS ADMINISTRADORAS DE FONDOS DE PENSIONES;Propone la desafiliación voluntaria de las Administradoras de Fondos de Pensiones (AFP), pudiendo afiliarse a la Oficina de Normalización Provisional (ONP).
RESOLUCIÓN LEGISLATIVA QUE PRECISA REGLAS DE FUNCIONAMIENTO DEL CONGRESO DE LA REPÚBLICA EN ESTADOS DE EXCEPCIÓN;Propone incorporar como Anexo al Reglamento del Congreso de la República, un Reglamento Especial de Funcionamiento del Congreso de la República en Estados de Excepción, a efectos de precisar el funcionamiento del parlamento en situaciones excepcionales como suceden en los casos de estados de emergencias y/o de sitio, precisados en artículo 137 de la Constitución del Estado, a efectos de asegurar el rol del parlamento en el cumplimiento de sus funciones en razón de la voluntad popular delegada para la representación de la nación.
LEY QUE ENDURECE PENAS A QUIENES AGREDAN A PERSONAL POLICIAL Y DE LAS FUERZAS ARMADAS EN EJERCICIO DE SUS FUNCIONES DURANTE ESTADOS DE EXCEPCIÓN;Propone modificar los artículos 367 y 368 del Código Penal, referente a los delitos de violencia y resistencia a la autoridad, a las agresiones de diversa  índole u obstaculización del ejercicio de las funciones contra el personal policial y de las fuerzas armadas, durante la decretación de Estado de Excepción (Estado de emergencia y/o de Sitio).
RESOLUCIÓN LEGISLATIVA QUE INCORPORA EL INCISO F) AL ARTÍCULO 27 Y ADICIONA LOS ARTÍCULOS 27-A Y 28-A AL REGLAMENTO DEL CONGRESO DE LA REPÚBLICA, A FIN DE QUE EN SITUACIONES EN QUE HAYA SIDO DECRETADO ESTADO DE EXCEPCIÓN, SEA POSIBLE SUSTITUIR LA PARTICIPACIÓN PRESENCIAL POR MEDIOS VIRTUALES, PARA PERMITIR EL FUNCIONAMIENTO DE LA ORGANIZACIÓN PARLAMENTARIA Y EL SERVICIO PARLAMENTARIO.;Propone incorporar el inciso f) al artículo 27 y adicionar los artículos 27-A y 28-A al Reglamento del Congreso de la República, para que en caso sea decretado el Estado de Excepción, se pueda sustituir la participación presencial por medios virtuales, para permitir el funcionamiento de la Organización Parlamentaria y el Servicio Parlamentari
LEY QUE MODIFICA LA LEY  N°  30937 SOBRE MUNICIPALIDADES DE CENTROS POBLADOS;Propone modificar la Única Disposición Complementaria Transitoria de la Ley 30937, precisando y diferenciando la adecuación a la que están obligadas las Municipalidades de Centros Poblados en funcionamiento y los expedientes en trámite de creación de nuevas Municipalidades de Centros Poblados.
LEY QUE MODIFICA LA LEY 27908, PARA EL FORTALECIMIENTO DE LAS RONDAS CAMPESINAS Y COMUNALES Y CREACIÓN DE LAS RONDAS URBANAS;Propone la modificación de la Ley 27908, Ley de Rondas Campesinas, con el objeto de fortalecer la organización, funcionamiento y atribuciones de las Rondas Campesinas y Comunales así como establecer la creación de las Rondas Urbanas, con el fin de propiciar la seguridad integral de la población.
