Titulo;Objeto
LEY QUE LA COMISIÓN TÉCNICA INTERINSTITUCIONAL PERMANENTE DE GOBERNANZA DE DATOS E INTEROPERABILIDAD DEL SISTEMA DE JUSTICIA;Propone crear la Comisión Técnica Interinstitucional Permanente de Gobernanza de Datos e Interoperabilidad del Sistema de Justicia
"LEY QUE FORTALECE LAS FUNCIONES DE LA AGENCIA PERUANA DE COOPERACIÓN INTERNACIONAL(APCI),""""LEY DE TRANSPARENCIA Y BUENA GESTIÓN DE LAS ONGS""""";"Ley que fortalece las funciones de la Agencia Peruana de Cooperación Internacional (APCI). &quot;&quot;Ley de transparencia y buena gestión de las ONG'S&quot;&quot;"
LEY QUE MODIFICA LOS ARTÍCULOS 1 Y 2 DE LA LEY 30424, LEY QUE REGULA LA RESPONSABILIDAD ADMINISTRATIVA DE LAS PERSONAS JURÍDICAS, E INCORPORA EL DELITO DE FINANCIAMIENTO PROHIBIDO DE PARTIDOS POLÍTICOS DENTRO DEL ALCANCE DE LA NORMA;Propone modificar el artículo 1 de la Ley 30424, Ley que regula la responsabilidad administrativa de las personas jurídicas.
LEY QUE MODIFICA EL ARTÍCULO 1,D E LA LEY 30597, LEY QUE DENOMINA UNIVERSIDAD NACIONAL DE MÚSICA AL CONSERVATORIO NACIONAL DE MÚSICA, UNIVERSIDAD NACIONAL DANIEL ALOMÍA ROBLES DE HUÁNUCO Y UNIVERSIDAD NACIONAL DIEGO QUISPE TITO A LA ESCUELA SUPERIOR AUTÓNOMA DE BELLAS ARTES DIEGO QUISPE TITO DEL CUSCO Y SOLAMENTE CUENTAN CON LAS CARRERAS PROFESIONALES Y ESPECIALIDADES QUE ACTUALMENTE OFERTAN;Propone modificar el artículo 1 de la Ley 30597, y con ello preservar su identidad como centro de enseñanza superior dedicado a la música, labor reconocida desde hace 7 décadas en la región Huánuco.
LEY QUE PROHIBE LA PUERTA GIRATORIA ENTRE EL SECTOR PÚBLICO Y PRIVADO Y VICEVERSA, MODIFICANDO LA LEY 27588, LEY QUE ESTABLECE PROHIBICIONES E INCOMPATIBILIDADES DE FUNCIONARIOS Y SERVIDORES PÚBLICOS, ASÍ COMO DE LAS PERSONAS QUE PRESTEN SERVICIOS AL ESTADO BAJO CUALQUIER MODALIDAD CONTRACTUAL;Propone modificar diversos artículos de la Ley 27588, ley que establece prohibiciones e incompatibilidades de funcionarios y servidores públicos, así como de las personas que presten servicios al Estado bajo cualquier modalidad contractual.
LEY QUE DISPONE LA COBERTURA DE PLAZAS VACANTES PRESUPUESTADAS Y/O PREVISTAS EN LAS DIFERENTES UNIDADES EJECUTORAS DEL SECTOR SALUD, A FIN DE ATENDER EL CAMBIO DE GRUPO OCUPACIONAL;Propone ley tiene por objeto atender el cambio de grupo ocupacional de muchos trabajadores nombrados del sector salud que por muchos años vienen ejerciendo diferentes funciones de profesiones sin ostentar el cargo en sus correspondientes documentos de gestión, y que actualmente, vienen combatiendo el Covid 19
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA PRIORIZACIÓN DE LA CONSTRUCCIÓN E IMPLEMENTACIÓN DEL SISTEMA DE TELEFÉRICOS EN EL CALLEJÓN DE HUAYLAS, UBICADO EN EL DEPARTAMENTO DE ÁNCASH, EN EL MARCO DE LOS ACTOS CONMEMORATIVOS POR EL BICENTENARIO DE LA INDEPENDENCIA DEL PERÚ;Propone declarar de interés nacional y necesidad pública la priorización de la construcción e implementación del Sistema de Teleféricos en el Callejón de Huaylas, ubicado en el departamento de Áncash, en el marco de los actos conmemorativos por el Bicentenario de la Independencia del Perú
LEY QUE PROMUEVE LA RESPONSABILIDAD SOCIAL Y QUE GARANTIZA LA ADQUISICIÓN DE VACUNAS PARA LOS TRABAJADORES DEL SECTOR PRIVADO DE MANERA GRATUITA PARA REACTIVAR LA ECONOMÍA Y AUMENTAR EL EMPLEO;Propone autorizar la adquisición masiva de vacunas por el sector privado, para los trabajadores y sus familiares y su distribución gratuita, con la finalidad de reactivar la economía y aumentar el empleo, en el marco de la emergencia sanitaria por la Covid-19
LEY DE RECONOCIMIENTO DEL SITIO HISTÓRICO DE BATALLA PAMPAS DE CHUA CHUA, ESCENARIO DE LA BATALLA DE CHUA CHUA-ZEPITA, FUENTE DE LA INDEPENDENCIA DEL PERÚ Y AMÉRICA, EN LA PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO;Propone ley de reconocimiento del sitio histórico de Batalla de las pampas de Chua Chua-Zepita, fuente de la indepencnia del Perú y América.
LEY QUE AUTORIZA EL NOMBRAMIENTO DE AUXILIARES DE EDUCACIÓN, QUE ACTUALMENTE SE ENCUENTREN CONTRATADOS POR CONCURSO PÚBLICO EN LAS INSTITUCIONES PÚBLICAS DE EDUCACIÓN BÁSICA REGULAR Y ESPECIAL;Propone autorizar al Ministerio de Educación la implementación el proceso de concurso público de nombramiento de auxiliares de educación para aquellos que actualmente se encuentran laborando en las instituciones educativas en las modalidades básica regular y especial.
LEY QUE REGULA LA APERTURA DE LA CUENTA DE AHORRO PREVISIONAL VOLUNTARIO;Propone establecer disposiciones tendientes a establecer el marco regulatorio de la apertura de la cuenta de ahorro previsional voluntario, con la finalidad de que todas las personas accedan progresivamente a una pensión de jubillación, invalidez y sobrevivienda, digna y justa, que permita atender las contingencias y acceso a servicios básicos, evitando situaciones de pobreza,
LEY QUE ESTABLECE CRITERIOS DE TRANSPARENCIA Y EQUIDAD EN LA LEY QUE REGULA LA PUBLICIDAD ESTATAL;Propone modificar los artículos 3, 5 y 6 de la Ley 28874, Ley que regula la Publicidad Estatal.
LEY QUE ESTALECE NUEVO PLAZO PARA INICIAR PROCESO DE EXPROPIACIÓN DE INMUEBLES PARA LA REESTRUCTURACIÓN, CONSERVACIÓN Y PUESTA EN VALOR DEL MONUMENTO HISTÓRICO CASA DEL PRÓCER DE LA INDEPENDENCIA Y TRIBUNO DE LA REPÚBLICA, JOSÉ FAUSTINO SÁNCHEZ CARRIÓN;Propone modificar el artículo 6 de la Ley 29592, Ley que declara de necesidad pública la Reestructuración, Conservación, Exhibición, y Difusión del Monumento Histórico Casa del Prócer de la Independencia y Tribuno de la República José Faustino Sánchez Carrión.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL RECONOCIMIENTO DE MARIA VALDIZÁN COMO HEROÍNA Y MÁRTIR NACIONAL;Propone declarar de necesidad pública e interés nacional el reconocimiento de MARÍA VALDIZÁN como heroína y mártir nacional por la independencia del Perú quien con su muerte coadyuvó en la histórica batalla de Cerro de Pasco el 06 de diciembre de 1821.
LEY QUE MODIFICA LA ESTRUCTURA Y LAS FUNCIONES DEL CONSEJO EJECUTIVO DEL PODER JUDICIAL BAJO LOS PRINCIPIOS DE DEMOCRACIA, MERITOGRACIA, PROBIDAD, EFICIENCIA Y TRANSPARENCIA;Propone modificar los artículos 81 y 82 de la Ley Orgánica del Poder Judicial.
LEY QUE MODIFICA LA LEY 31068 Y GARANTIZA LA LIBRE DISPONIBILIDAD DE LOS FONDOS EN EL SISTEMA PRIVADO DE PENSIONES ADMINISTRADOS POR LAS AFP Y ESTBLECE LA LIBRE DESAFILIACIÓN;Propone modificar el artículo 1 de la Ley 31068, Ley que Faculta el Retiro de los Fondos Privados de Pensiones en el contexto de la pandemia del Covid-19 y establece de manera voluntaria la libre desafiliación de las (AFP) al Sistema Nacional de Pensiones administrado por la (ONP).
LEY QUE MODIFICA EL ARTÍCULO 158 DEL CÓDIGO PENAL PARA EXCLUIR DE LA PERSECUCIÓN PRIVADA AL TIPO PENAL DESCRITO EN EL ARTÍCULO 154-B DIFUSIÓN DE IMÁGENES, MATERIALES AUDIOVISUALES O AUDIOS CON CONTENIDO SEXUAL.;Propone modificar el artículo 158 del Código Penal a fin de  excluir de la acción privada al artículo 154-B y de esa manera permitir que el titular de la acción penal pueda ejercer funciones sin excepciones para el delito previsto en el artículo 154-B y no solo por acción privada como actualmente señala la norma.
LEY QUE ANULA LA OBLIGATORIEDAD DEL PAGO DE SEGURO EN EL APORTE MENSUAL DE AFP;Propone otorgar a los afiliados del Sistema Privado de Pensiones la posibilidad de decidir si quieren contratar un seguro de invalidez y sobrevivencia o en su defecto dejar sin efecto los seguros contratados por sus administradoras de fondos de pensiones en aras de reducir el aporte mensual obligatorio.
LEY QUE REGULA LA LIBRE DISPONIBILIDAD DE MEDICAMENTOS Y VACUNAS PARA EL SARS-COV-2;Propone regular la libre disponibilidad de vacunas contra el SARS-COV-2, para contribuir con la inmunización de la población en forma oportuna.
LEY QUE MODIFICA LA LEY 31091 PARA PERMITIR A LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES LA ADQUISICIÓN, DISTRIBUCIÓN Y DISPONIBILIDAD DE MEDICAMENTOS Y VACUNAS CONTRA EL CORONAVIRUS SARS-CoV-19;Propone modificar la Ley 31091 para permitir que los gobiernos regionales y las municipalidades puedan participar en la adquisición de medicamentos y vacunas del coronavirus SARS, CoV-19, así como en la elaboración y cumplimiento del Esquema de Vacunación universal y gratuita de la población.
LEY QUE INCORPORA LOS ARTÍCULOS 382-A, 384-A Y 399-A AL CÓDIGO PENAL Y VIGILA LA INTEGRIDAD EN LA ADMINISTRACIÓN PÚBLICA;Propone ley que incorpora los artículos 382-A, 384-A y 399-A al Código Penal y vigila la integridad en la administración pública.
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE TRANSITABILIDAD VIAL INTERURBANA Y TURISMO, DESVIO PAMPAMARCA-TUNGASUCA-SURIMANA, DISTRITOS DE PAMPAMARCA Y TUPAC AMARU, PROVINCIA DE CANAS, DEPARTAMENTO DE CUSCO, EN EL MARCO DEL BICENTENARIO DE LA INDEPENDENCIA DEL PERÚ;Propone declarar de interés nacional y necesidad pública el mejoramiento y ampliación de los servicios de transitabilidad vial interurbana y turismo, desvío Pampamarca-Tungasuca-Surimana, en los distritos de Pampamarca y Túpac Amaru, de la provincia de Canas, departamento de Cusco.
LEY QUE DECLARA DE INTERÉS NACIONAL LA CONSTRUCCIÓN DE UNA NUEVA SEDE DE LA UNIVERSIDAD NACIONAL DIEGO QUISPE TITO EN EL DEPARTAMENTO DE CUSCO Y LA CREACIÓN DE UN MUSEO EN EL PALACIO DE LOS MARQUESES SAN LORENZO DE VALLEUMBROSO, ACTUAL SEDE DE LA CASA DE ESTYUDIO SUPERIOR EN MENCIÓN;Propone declarar de interés nacional la construcción de una nueva sede de la Universidad Nacional Diego Quispe Tito en el departamento de Cusco y la creación de un Museo en el Palacio de los Marqueses San Lorenzo de Valleumbroso.
LEY QUE ESTABLECE EL PAGO DE LAS NUEVAS PENSIONES DERIVADAS DE LA ÚLTIMA REMUNERACIÓN HOMOLOGADA Y ACTUALIZADAS EN EL AÑO 2004 A LOS DOCENTES PENSIONISTAS DE LAS UNIVERSIDADES PÚBLICAS DEL PAÍS, A PARTIR DEL PRESENTE EJERCICIO FISCAL 2021;Propone se efectúe el pago de las nuevas pensiones homologadas, a los docentes ordinarios pensionistas de las universidaes públicas.
"LEY QUE GARANTIZA A LOS AFILIADOS AL SISTEMA PRIVADO DE PENSIONES LA LIBRE ELECCIÓN DE LA EMPRESA PRESTADORA DEL SEGURO DE INVALIDEZ, SOBREVIVENCIA Y SEPELIO-""""LEY POR UN PAGO JUSTO DEL SEGURO PREVISIONAL""""";Propone garantizar a los afiliados al Sistema Privado de Pensiones (SPP) la libre elección de la empresa prestadora del seguro de invalidez, sobrevivencia y gastos de sepelio, denominado seguro previsional, a efectos de promover la libre competencia entre aseguradoras nacionales y extranjeras.
LEY QUE PROMUEVE LA INDUSTRIALIZACIÓN DEL AGRO;Propone ley que promueve la industrialización del agro con la finalidad de generar nuevos motores de crecimiento económico que lleven a la diversificación y la sofisticación económica, la reducción de la dependencia a los precios de materias primas, la mejora de la productividad, el aumento del empleo formal y de calidad, y un crecimiento económico sostenible de largo plazo.
LEY QUE TIPIFICA LAS CONDUCTAS INFRACTORAS EN MATERIA DE RESPONSABILIDAD ADMINISTRATIVA FUNCIONAL;Propone tipificar las conductas infractoras en materia de responsabilidad administrativa funcional, establecer medidas para el adecuado ejercicio de la potestad sancionadora de la Contraloría General de la República y restituye la independencia técnica y funcional del Tribunal Superior de responsabilidades administrativas.
LEY QUE RECONOCE EL LEGADO HISTÓRICO DE LA BATALLA DE ZEPITA O CHUA CHUA;Propone declarar el 25 de agosto de cada año como el Día Nacional de la Batalla de Zepita o Chua Chua ocurrido en 1823, en el distrito del mismo nombre, provincia de Chucuito del departamento de Puno, con motivo de conmemorar el esfuerzo emancipador por la independencia del Perú, y proteger nuestro legado histórico.
LEY QUE DECLARA MÁRTIR NACIONAL Y PRÓCER DE LA INDEPENDENCIA A MARÍA VALDIZÁN;Propone ley que declara Mártir Nacional y Prócer de la Independencia a María Valdizán, por su sacrificio en la lucha por la independencia del Perú, conmemorándose el 10 de mayo de cada año como homenaje a la memoria de su inmolación por la patria.
LEY QUE FORTALECE LA TRANSPARENCIA DE LA EJECUCIÓN Y OPERACIÓN DEL ANTEPUERTO EN LA PROVINCIA CONSTITUCIONAL DEL CALLAO;Propone fortalecer la tansparencia de la ejecución y operación del Antepuerto del Callao, así como los mecanismos que aseguren la competitividad del comercio exterior sin afectar la cadena logística portuaria del Puerto del Callao.
LEY QUE FORTALECE LA INDEPENDENCIA DE LA SUNEDU;Propone ley que fortalece la independencia de la Superintendencia Nacional de Educación Superior Universitaria-SUNEDU
LEY QUE MODIFICA EL MARCO LEGAL EN EL QUE SE DESARROLLAN LOS CONTRATOS O CONVENIOS DE ESTADO A ESTADO, A FIN DE MEJORAR SU RENDICIÓN DE CUENTAS Y TRANSPARENCIA;Propone modificar la Cuarta Disposición Complementaria Final del Decreto Legislativo N° 1444, Decreto Legislativo que modifica la Ley N° 30225,Ley de Contrataciones del Estado.
LEY QUE DISPONE EL CUMPLIMIENTO OBLIGATORIO DE LOS EMPLEADORES CON EL PAGO DE APORTES PREVISIONALES PARA EL OTORGAMIENTO DE PENSIONES;Propone establecer el cumplimiento obligatorio de los empleadores, con el pago oportuno y total de los aportes por concepto de fondos previsionales de los trabajadores activos y pasivos descontados en las planillas que no fueron depositados oportunamente, a favor del Sistema Nacional de Pensiones, administrado por la Oficina de Normalización Previsional (ONP), y de las Administradoras de Fondos de Pensiones (AFP), bajo responsabilidad.
LEY QUE DECLARA EL 16 DE NOVIEMBRE DÍA NACIONAL DE LA BATALLA DEL PUERTO DE SANTA Y CIUDAD EMBLEMÁTICA DEL BICENTENARIO AL PUERTO DE SANTA, EN LA PROVINCIA DEL SANTA, DEPARTAMENTO DE ÁNCASH;Propone declarar el 16 de noviembre de cada año como Día Nacional de la Batalla del Puerto de Santa y declarar Ciudad Emblemática del Bicentenario al Puerto de Santa, con el propósito de fortalecer la identidad  histórica del departamento de Áncash y del país. Revalorando y reivindicando acontecimientos que coadyuvaron a la independencia del Perú
