Titulo;Objeto
LEY QUE AUTORIZA AL MINISTERIO DE DEFENSA DE MANERA EXCEPCIONAL ANTE LA EMERGENCIA SANITARIA CAUSADA POR EL COVID19, EL CAMBIO DE GRUPO OCUPACIONAL Y LINEA DE CARRERA DEL PERSONAL DE SALUD QUE SE ENCUENTRA DESEMPEÑANDO LABOR ASISTENCIAL;Propone crear una Comisión Evaluadora COVID encargada de evaluar y autorizar de manera única y excepcional el cambio de Grupo Ocupacional y línea de carrera del personal que se encuentra desempeñando labor asistencial en los establecimientos de salud del Ministerio de Defensa.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA RESTAURACIÓN Y PUETA EN VALOR DEL TEMPLO DE SAN PEDRO Y SAN PABLO DE ZEPITA;Propone declarar de necesidad pública e interés nacional la restauración y puesta en valor del Templo de San Pedro y San Pablo de Zepita, ubicado en la provincia de Chucuito, departamento de Puno.
LEY QUE BRINDA ATRIBUCIONES A LAS ASOCIACIONES DE PADRES DE FAMILIA Y COMITÉS DE AULA PARA LA PREVENCIÓN Y SEGUIMIENTO DE CASOS DE VIOLENCIA Y ACOSO ESCOLAR;"Propone brindar atribuciones a las asociaciones de padres de familia para prevenir y hacer seguimiento de los casos de acoso y violencia escolar, a fin de que, los estudiantes de las diferentes instituciones educativas públicas y privadas de educación básica regular y especial; Educación Técnica Productiva y Básica Alternativa, Puedan gozar de un desarrollo integral y armoniosos libres de acoso y violencia escolar."
"LEY QUE DEROGA LA DECLARACIÓN DE NECESIDAD, UTILIDAD PÚBLICA E INTERÉS NACIONAL EL PROYECTO """"MEJORAMIENTO Y AMPLIACIÓN DE LA PROVISIÓN DE AGUA PARA EL DESARROLLO AGRÍCOLA EN EL VALLE TACNA- VILAVILANI II, FASE I";Propone Derogar el inciso 39, del artículo 11 del Decreto de Urgencia 018-2019, Decreto de Urgencia que Establece Medidas Extraordinarias para la Promoción e Implementación de los Proyectos Priorizados en el Plan Nacional de Infraestructura para la Competitividad.
LEY QUE PLANTEA DE INTERÉS NACIONAL LA REPATRIACIÓN DE LOS RESTOS FAMILIARES DE JOSÉ GABRIEL CONDORCANQUI NOGUERA, TÚPAC AMARU;Declárese de interés nacional y necesidad pública la repatriación de los restos de Fernando Túpac Amaru y de Juan Bautista Túpac Amaru, la construcción de un Mausoleo para honrar sus restos, así como la implementación de una comisión que realice el estudio histórico y la investigación científica del destino de la familia de José Gabriel Túpac Amaru, la que fuera perseguida, sacrificada y/o expatriada como consecuencia del levantamiento de José Gabriel Condorcanqui Noguera llamado igualmente José Gabriel Túpac Amaru, conocido posteriormente como Túpac Amaru II o simplemente Túpac Amaru y sus esposa Micaela Bastidas Puyuccahua.
LEY QUE DEROGA EL DECRETO LEGISLATIVO 1260, LEY QUE FORTALECE EL CUERPO GENERAL DE BOMBEROS VOLUNTARIOS DEL PERÚ COMO PARTE DEL SISTEMA NACIONAL DE SEGURIDAD CIUDADANA Y REGUILA LA INTENDENCIA NACIONAL DE BOMBEROS DEL PERÚ;La presente norma tiene por objeto restituir la autonomía y personería jurídica del Cuerpo General de Bomberos Voluntarios del Perú, como la autoridad competente en materia de prevención, control y extinción de incendios, está conformado por los bomberos voluntarios en actividad, los bomberos asimilados y los bomberos en situación de retiro, que prestan servicio público de manera voluntaria y ad honorem.
LEY QUE MODIFICA LA LEY N° 26859, LEY ORGÁNCIA DE ELECCIONES Y LEY N° 26486, LEY ORGÁNICA DEL JURADO NACIONAL DE ELECCIONES;Propone modificar la Ley 26859, Ley Orgánica del Jurado Nacional de Elecciones para establecer fecha y lugar de debates en segunda vuelta electoral, establecidos por la autoridad electoral sin que exista cuestionamiento alguno en el ejercicio de dicha competencia exclusiva con el único propósito de fortalecer el sistema democrático.
LEY QUE MODIFICA LA TERCERA DISPOSICIÓN COMPLEMENTARIA TRANSITORIA DEL DECRETO SUPREMO 007-2016-MTC;Propone modificar la Tercera Disposición Complementaria Transitoria del Decreto Supremo 007-2016-MTC, Reglamento Nacional del Sistema de Emisión de Licencias de Conducir y Modifica el Texto Único Ordenado del Reglamento Nacional de Tránsito - Código de Tránsito, aprobado por Decreto Supremo 016-2009-MTC y el Reglamento Nacional de Administración de Transporte, aprobado por Decreto Supremo 017-2009-MTC.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA FORMULACIÓN Y EJECUCIÓN DEL PARQUE CIENTIFICO TECNOLÓGICO DE PUNO - PCT;"Propone declarar de necesidad pública e interés nacional la formulación y ejecución del """"Parque Científico Tecnológico de Puno"""", ubicado en el departamento de Puno, que estará a cargo de la Universidad Nacional del Altiplano -UNA, con la finalidad de promover la investigación científica, innovación y transferencia tecnológica"
LEY QUE MOFICICA EL ARTICULO 12 E INCORPORA EL TÍTULO VII DE EDUCACIÓN, EVALUACIÓN Y BENEFICIOS EN LA LEY 29108, LEY DE ASCENSOS DE OFICIALES DE LAS FUERZAS ARMADAS;"Propone modificar el artículo  12 e incorporar el Título VII, referido a Educación, Evaluación y Beneficios en la Ley 29108, Ley de ascensos de Oficiales de las Fuerzas Armadas, con la finalidad de mejorar la formación de los oficiales de las fuerzas armadas; promoviendo el aprendizaje de nuevos conocimientos especializados, competencias y capacidades como condiciones de calificación en su hoja de vida con mira al proceso de ascenso; garantizándose una línea de carrera profesional que permita seleccionar y promover a los oficiales más idóneos, sobre la base del mérito, competencia, imparcialidad y transparencia, en estricto cumplimiento al Principio de Igualda"
LEY QUE ESTABLECE LA DENOMINACIÓN ADECUADA DE LOS PROFESIONALES DE LA SALUD QUE BRINDAN ATENCIÓN A LA MUJER EN SALUD REPRODUCTIVA Y PROHIBE LA INDEBIDA UTILIZACIÓN DE TÉRMINOS QUE SE PRESTAN A CONFUSIÓN Y PONER EN RIESGO LA SALUD;"Propone garantizar los derechos a la salud y a la vida de la mujer y de los usuarios al establecer la adecuada denominación de los profesionales de la salud que atienden la salud reproductiva de la mujer, en concordancia con su formación y competencia profesional; y evitar la intrusión en la profesión del médico cirujano."
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL DESARROLLO DE LA ACTIVIDAD DE ACUICULTURA EN LA ISLA LOBOS DE TIERRA Y ACTIVIDADES CONEXAS EN LOS DEPARTAMENTOS DE LAMBAYEQUE Y PIURA;Propone llamar la atención al ejecutivo sobre la importancia que tiene declarar de necesidad pública e interés nacional el desarrollo de la actividad de acuicultura en la isla lobos de tierra y actividades conexas en los departamentos de Lambayeque y Piura para el mejoramiento de la capacidad del pescador artesanal para incursionar en la maricultura con fines de abastecimiento de alimentos, recuperación de stock y de generación de empleo.
LEY QUE MODIFICA EL TEXTO ÚNICO ORDENADO DE LA LEY DEL SISTEMA PRIVADO DE ADMINISTRACIÓN DE FONDOS DE PENSIONES PARA OTORGARLE MEJORES OPCIONES A LOS AFILIADOS RESPECTO A LA INVERSIÓN DE SUS FONDOS DE PENSIONES POR PARTE DE LAS AFP;Propone modificar los artículos 18-A y 25-D del Texto Único Ordenado del Sistema Privado de Administración de Fondos de Pensiones (SPP), aprobado por el Decreto Supremo 054-97-EF, a efectos de mejorar la administración de los fondos de pensiones del SPP, promoviendo una mayor diversificación de las inversiones realizadas por las Administradoras Privadas de Fondos de Pensiones (AFP) al flexibilizar el límite de inversión en el extranjero, que permita tener mejores beneficios y/o retornos a los afiliados, en concordancia con el derecho a acceder a una pensión digna y decente previsto en la normatividad vigente y en la Constitución Política del Estado
LEY QUE MODIFICA LA TRIGÉSIMA TERCERA DISPOSICIÓN COMPLEMENTARIA FINAL DE LA LEY 31084, LEY DEL PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2021, QUE PERMITE A LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES, HACER USO DE HASTA EL 20% DEL CANON, SOBRE CANON Y REGALÍAS MINERAS PARA CONTROLAR LA PROPAGACIÓN DEL BROTE DEL COVID-19;Ley que modifica la Trigésima Tercera Disposición Complementaria Final de la Ley 31084, Ley del Presupuesto del Sector Público para el Año Fiscal 2021, que permite a los gobiernos regionales y gobiernos locales, hacer uso de hasta el 20% del canon y regalías mineras para controlar la propagación del brote del Covid-19
"LEY QUE RECONOCE A LOS TRABAJADORES TÉCNICOS ASISTENCIALES DE LA SALUD EN EL CARGO ESTRUCTURAL SERVIDOR PROFESIONAL """"E""""";Propone reconoce a los trabajadores técnicos asistenciales de la salud en el cargo estructural servidor profesional E
LEY DE PROMOCIÓN DEL USO DE VEHÍCULOS ELÉCTRICOS;La presente Ley tiene por objeto promover el uso de vehículos eléctricos mediante su exoneración del pago del Impuesto General a las Ventas (IGV) y el Impuesto al Patrimonio Vehicular por el período de 5 años contados a partir de la vigencia de la presente Ley.
"LEY QUE DECLARA DE NECESIDAD PÚBLICA Y DE PREFERENTE INTERÉS NACIONAL LA EJECUCIÓN DE LA DOBLE VÍA Y EL ASFALTADO DE LA CARRETERA PÁMPANO-TICRAPO-MOLLEPAMPATICRAPO-CASTROVIRREYNA QUE PASA POR PROVINCIAS DE LOS DEPARTAMENTOS DE ICA Y HUANCAVELICA""""";Propone declarar de necesidad pública y de preferente interés nacional la ejecución de la doble vía y el asfaltado de la carretera Pámpano-Ticrapo - Mollepampa - Ticrapo - Castrovirreyna cuyo trazado recorre las provincias de Pisco y Castrovirreyna de los departamentos de Ica y Huancavelica respectivamente.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA PUESTA EN VALOR DE LOS RECURSOS NATURALES Y ARQUEOLOGICOS CON FINES TURISTICOS EN LA ZONA DE KIMBIRI Y PACHARI (VRAEM) CUSCO;Propone declarar de necesidad pública e interés nacional el mantenimiento, restauración, protección, conservación, y puesta en valor los restos arqueológicos y recursos naturales del distrito de Kimbiri y Pichari de la provincia la Convención departamento de Cusco.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA RESTAURACIÓN, PROTECCIÓN, CONSERVACIÓN Y PUESTA EN VALOR DE LA CATEDRAL DE PUNO, DISTRITO DE PUNO, PROVINCIA DE PUNO Y REGIÓN DE PUNO;Propone declarar de necesidad pública e interés nacional la Restauración, Protección, Conservación y puesta en valor de la Catedral de Puno, distrito de Puno, provincia de Puno y Región de Puno
LEY DE PARTICIPACIÓN DE LA MUJERES EN LA EJECUCIÓN DE OBRAS CIVILES Y PÚBLICAS;"Propone establecer como política pública de inclusión laboral, la participación de las mujeres en la ejecución de las obras civiles públicas y privadas, las mismas que se deberán incorporar en no menos del 35% de mano de obra directa de mujeres; asimismo, se deberá implementar su inclusión de manera progresiva."
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA RESTAURACIÓN, PROTECCIÓN, CONSERVACIÓN Y PUESTA EN VALOR DEL TEMPLO SANTIAGO APOSTOL, DISTRITO DE SANTIAGO DE PUPUJA, PROVINCIA DE AZÁNGARO Y REGIÓN DE PUNO;Propone declarar de necesidad pública e interés nacional la Restauración, Protección, Conservación y puesta en valor del Templo Santiago Apóstol, distrito de Santiago de Pupuja, provincia de Azángaro y Región de Puno.
LEY QUE DECLARA DE INTERÉS NACIONAL LA CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PARQUE CIENTÍFICO - TECNOLÓGICO DE AMAZONAS A CARGO DE LA UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS (UNTRM);Propone promover el acercamiento de la investigación directamente vinculada con las necesidades del crecimiento de la región y del país, como fuente de reactivación económica en el marco de la pandemia por COVID-19, se requiere declarar de necesidad pública e interés nacional la construcción e implementación del parque científico y tecnológico de amazonas a cargo de la Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas (UNTRM).
LEY QUE DEROGA EL DECRETO LEY 25872, POR EL QUE SE DECLARA LA PREVALENCIA DE LOS DECRETOS SUPREMOS QUE DISPUSIERON LA SUSPENSION O LIMITACION DE LOS SISTEMAS DE REAJUSTES DE REMUNERACIONES EN FUNCION A INDICES DE INFLACIÓN O MECANISMOS SIMILARES;Propone derogar el Decreto Ley 25872, Decreto Ley que declara la prevalencia de los decretos supremos que dispusieron la suspensión o limitación de los sistemas de reajustes de remuneraciones en función a inflación o mecanismos similares.
LEY DE RECTIVACION PRODUCTIVA DE LA AMAZONIA;Propone modificar la Ley 27037, Ley de Promoción de la Inversión en la Amazonia, restituida plenamente por la Ley 29742, Ley que deroga los Decretos Legislativos 977 y 978 y restituye la plena vigencia de la Ley 27037, así como sus normas modificatorias, complementarias, disposiciones finales y reglamentarias.
LEY DE CREACIÓN DEL CONSEJO PERUANO DE ACREDITACIÓN DE LA EDUCACIÓN SUPERIOR;Propone crear el Consejo Peruano de Acreditación de la Educación Superior (COPAES), y la definición de responsabilidades, alcances y procedimientos necesarios para impulsar el mejoramiento continuo de la calidad de la educación superior mediante el proceso de acreditación de las instituciones y programas de educación superior.
LEY QUE PRECISA EL USO DE LA CUESTIÓN DE CONFIANZA CONTEMPLADA EN LOS ARTÍCULOS 132 Y 133 DE LA CONSTITUCIÓN POLÍTICA  DEL PERÚ;Es facultad del Poder Ejecutivo el planteamiento de la cuestión de confianza facultativa, a que se refieren los artículos 132 y 133 de la Constitución Política del Perú, sobre iniciativas legislativas, cuyo contenido no implique una aprobación, expresa o tácita de una reforma constitucional. Asimismo, puede presentarse  respecto de la permanencia de cualquiera de los miembros del gabinete ministerial.
LEY QUE MODIFICA LA PRIMERA DISPOSICIÓN COMPLEMENTARIA TRANSITORIA DE LA LEY 30021, LEY DE PROMOCIÓN DE LA ALIMENTACIÓN SALUDABLE PARA NIÑOS, NIÑAS Y ADOLESCENTES;Propone modificar la Primera Disposición Complementaria Transitoria de la Ley 30021, Ley de Promoción de la Alimentación Saludable para niños, niñas y Adolescentes en lo referente a las facultades de reglamentación del Ministerio de Salud.
LEY DE INTERPRETACIÓN DEL ARTÍCULO 132 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ;Propone interpretar que la facultad del Poder Ejecutivo de plantear cuestión de confianza sobre la aprobación de iniciativas no puede referirse a competencias exclusivas y excluyentes del Congreso de la república, entre las cuales se encuentra la de aprobar reformas constitucionales.
LEY DE ADECUACIÓN AL SISTEMA UNIVERSITARIO PARA LOS DOCENTES NOMBRADOS COMPRENDIDOS EN LA LEY 30597, LEY 30851 Y D. S. 014-2018- MINEDU;"Propone autorizar de manera excepcional la adecuación de los docentes nombrados del Conservatorio Nacional de Música a la Universidad Nacional de Música; Instituto Superior de Música Público Daniel Alomía Robles de Huánuco a la Universidad Nacional Daniel Alomía Robles; Escuela Superior Autónoma de Bellas Artes """"Diego Quispe Tito"""" a la Universidad Nacional Diego Quispe Tito."
LEY QUE RECONOCE ACCESO A LA JUSTICIA DE LAS PERSONAS USUARIAS EN SALUD Y LA AUTONOMÍA DE LA SUPERINTENDENCIA NACIONAL DE SALUD;Propone autonomía e independencia de la Superintendencia Nacional de Salud, asimismo fortalecer el acceso de las personas usuarias de los servicios de salud a través de mecanismos alternativos de resolución de conflictos, la vigilancia y la participación ciudadana a nivel nacional.
LEY QUE MODIFICA LA LEY 28090, LEY QUE REGULA EL CIERRE DE MINAS;Propone modificar la Ley 28090, Ley que regula el Cierre de Minas, a fin de adecuar la norma a los cambios que se han producido luego de su emisión y a las competencias actuales que ejercen las entidades involucradas.
LEY QUE DICTA MEDIDAS PARA FORTALECER Y MODERNIZAR EL CENTRO NACIONAL DE PRODUCTOS BIOLÓGICOS PARA LA PREVENCIÓN Y EL CONTROL DE LAS ENFERMEDADES QUE AFECTANA LA SALUD PÚBLICA E IMPLEMENTAR UNA PLANTA DE PRODUCCIÓN DE VACUNAS,;Propone dictar medidas para fortalecer y modernizar el Centro Nacional de Productos Biológicos (CNPB) del Instituto Nacional de Salud, para la prevención y el control de las enfermedades e implementar una nueva planta de producción de vacunas en nuestro país.
LEY QUE DECLARA PRECURSOR DE LA INDEPENDENCIA DEL PERÚ A: JUAN VÉLEZ DE CÓRDOVA SALGADO Y ARAUJO;Propone declarar Precursor de la Independencia del Perú a Juan Vélez de Córdova Salgado y Araujo por su acción en bien de la Independencia nacional, debiendo conmemorarse el 6 de julio de cada año con el reconocimiento de todo el país en mérito a su sacrificio ofrendando su vida por la Patria.
LEY QUE ESTABLECE EL INGRESO LIBRE A LAS UNIVERSIDADES PÚBLICAS;Propone establecer el ingreso libre en las universidades públicas del Perú, garantiza la calidad y gratuidad de la enseñanza universal, a través de una evaluación constante que permita conocer las aptitudes, habilidades y competencia de los futuros profesionales de nuestro país.
LEY QUE DEROGA EL DERECHO SUPREMO 090-2021-PCM QUE APRUEBA EL CAMBIO DE DEPENDENCIA DE LA SECRETARÍA TÉCNICA DE APOYO A LA COMISIÓN AD HOC CREADA POR EL DECRETO SUPREMO 006-2012-EF, DEL MINISTERIO DE ECONOMÍA Y FINANZA A LA PRESIDENCIA DEL CONSEJO DE MINISTROS;Propone derogarse el Decreto Supremo 090-2021-PCM, que aprueba el cambio de dependencia de la Secretaría Técnica de apoyo a la Comisión Ad Hoc creada por el Decreto Supremo 006-2012-EF del Ministerio de Economía y Finanzas a la Presidencia del Consejo de Ministro.
LEY QUE AMPLÍA EL PLAZO DE REVISIÓN DE LOS NOMBRAMIENTOS, RATIFICACIONES, EVALUACIONES Y PROCEDIMIENTOS DISCIPLINARIOS EFECTIADOS POR LOS CONSEJEROS REMOVIDOS POR EL CONGRESO DE LA REÚBLICA ESTABLECIDO EN LA LEY 30916;Propone ampliar el plazo de revisión de los nombramientos, ratificaciones, evaluaciones y procedimientos disciplinarios efectuados por los consejeros removidos por el Congreso de la República establecido en la Ley 30916
LEY QUE MODIFICA LA QUINTA DISPOSICIÓN COMPLEMENTARIA FINAL DEL DECRETO LEGISLATIVO 1275: DECRETO LEGISLATIVO QUE APRUEBA EL MARCO DE LA RESPONSABILIDAD Y TRANSPARENCIA FISCAL DE LOS GEBIERNOS REGIONALES Y GOBIERNOS LOCALES;Propone modificar la Quinta Disposición Complementaria Final del Decreto Legislativo 1275: Decreto Legislativo que Aprueba el marco de la Responsabilidad y transparencia Fiscal de los Gobiernos Regionales y Gobiernos Locales, respecto de la excepcionalidad del informe previo de Evaluación de la sostenibilidad Fiscal de la Municipalidades Fronterizas.
LEY QUE PERMITE UNA INVESTIGACIÓN PLENA EN MATERIA DE RESPONSABILIDAD DE PERSONAS JURÍDICAS EN EL MARCO DE LA LEY 30424;Propone modificar la Ley 30424 que Regula la Responsabilidad Administrativa de las Personas Jurídicas, con el fin proteger la autonomía del Ministerio Público como titular de la acción penal y disminuir la probabilidad de que genere espacios de impunidad en la aplicación de este tipo de delitos fortaleciendo lucha contra la corrupción y el lavado de activos.
"LEY QUE DECLARA DE NECESIDAD PÚBLICA DE INTERÉS NACIONAL LA CREACIÓN DE LA UNIDAD EJECUTORA EN EL ÁMBITO TERRITORIAL DE LA CUENCA HIDROGRÁFICA DE LA LECHE COMO PROYECTO ESPECIAL Y - PLIEGO MINISTERIO DE CULTURA """"COMPLEJOS ARQUEOLÓGICOS DE PÓMAC - BATAN GRANDE Y CUENCA DE LA LECHE""""- DEPARTAMENTO DE LAMBAYEQUE";Propone llamar la atención al ejecutivo sobre la importancia que tiene declarar de necesidad pública de interés nacional la creación de la unidad ejecutora que se encargue de administrar el patrimonio cultural de complejos arqueológico de Pómac - batan grande y cuenca de la leche, con el propósito de implementar acciones de conservación y puesta en valor.
LEY QUE REVALORA LA CULTURA ANCESTRAL Y LA CONSEVACIÓN DE LOS RITUALES DE IDENTIDAD NACIONAL;Propone reconocer los rituales como parte de la cultura ancestral indígena y originaria del Perú.
LEY QUE DISPONE LA CREACIÓN DE UN SEGURO DE DESEMPLEO PROTEGIENDO A LOS TRABAJADORES EN SITUACION DE DESEMPLEO;Propone crear el Seguro de Desempleo con la finalidad de proteger a los trabajadores de cualquier modalidad laboral, con un pago temporal que se encuentre en situación de desempleo, con participación del sector privado, teniendo como finalidad incentivar a la búsqueda de un nuevo empleo.
LEY QUE MODIFICA LA LEY ORGÁNICA DEL PODER EJECUTIVO PARA IMPEDIR QUE EJERZAN CARGO PÚBLICO LAS PERSONAS QUE TIENEN DEUDAD CON EL ESTADO;Propone incorporar el artículo 49 a la Ley 29158, Ley Orgánica del Poder Ejecutivo.
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LOS CUIDADOS PALIATIVOS Y EL CONTROL DEL DOLOR EN EL TRATAMIENTO INTEGRAL DEL CÁNCER;Propone declarar de interés nacional y necesidad pública los cuidados paliativos y el control del dolor en el tratamiento integral del cáncer.
LEY QUE INCORPORA EL ARTICULO 42 A EN LA LEY 26300 LEY DE LOS DERECHOS DE PARTICIPACION Y CONTROL CIUDANDOS;Propone incorporar el artículo 42 A en la Ley 26300 Ley de los Derechos de Participación y Control Ciudadano.
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CONSTRUCCIÓN Y MANTENIMIENTO DE RELLENOS SANITARIOS A CARGO DE LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES QUE PARTICIPAN EN LA DISTRIBICIÓN DEL CANON;Propone declarar de interés nacional y necesidad pública la construcción y mantenimiento de rellenos sanitarios en aquellos gobiernos regionales y gobiernos locales que participan en la distribución del canon.
LEY QUE CREA EL REGISTRO NACIONAL DIGITAL Y EL OBSERVATORIO NACIONAL CONTRA EL TRABAJO FORZOSO Y LA TRATA DE PERSONAS;Propone implementar el Registro Nacional Digital contra el Trabajo Forzoso y la Trata de Personas, a fin de generar información y conocimiento virtual para el seguimiento y mejorar de las políticas públicas en matería trabajo forzoso y la trata de personas, priorizando de forma especial a las personas y grupos que se encuentran en condición de mayor vulnerabilidad: niños, adolescentes, Personas con discapacidad, miembro de comunidades campesinas u originarios, entre otros.
LEY QUE INCORPORA LA DÉCIMO SEXTA DISPOSICIÓN FINAL Y TRANSITORIA DEL TEXTO ÚNICO ORDENADO DE LA LEY DEL SISTEMA PRIVADO DE ADMINISTRACIÓN DE FONDOS DE PENSIONES;Propone incorporar una Disposición Complementaria al Texto Único Ordenado de la Ley del Sistema Privado de Administración de Fondos de Pensiones aprobado mediante Decreto Supremo 054-97-EF, para establecer la emisión del bono de reconocimiento para todo trabajador que deje el régimen ONP y se incorpore al régimen SPP.
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL INSTITUTO NACIONAL INFANTIL DE INVESTIGACIÓNES PEDIÁTRICAS, EN LA REGIÓN PASCO;Propone declarar de interés nacional y necesidad pública la creación del Instituto Nacional Infantil de Investigaciones Pediátricas, en la región Pasco.
