Titulo;Objeto
"LEY QUE DEROGA LA DECLARACIÓN DE NECESIDAD, UTILIDAD PÚBLICA E INTERÉS NACIONAL EL PROYECTO """"MEJORAMIENTO Y AMPLIACIÓN DE LA PROVISIÓN DE AGUA PARA EL DESARROLLO AGRÍCOLA EN EL VALLE TACNA- VILAVILANI II, FASE I";Propone Derogar el inciso 39, del artículo 11 del Decreto de Urgencia 018-2019, Decreto de Urgencia que Establece Medidas Extraordinarias para la Promoción e Implementación de los Proyectos Priorizados en el Plan Nacional de Infraestructura para la Competitividad.
LEY QUE DEROGA EL DECRETO LEGISLATIVO 1260, LEY QUE FORTALECE EL CUERPO GENERAL DE BOMBEROS VOLUNTARIOS DEL PERÚ COMO PARTE DEL SISTEMA NACIONAL DE SEGURIDAD CIUDADANA Y REGUILA LA INTENDENCIA NACIONAL DE BOMBEROS DEL PERÚ;La presente norma tiene por objeto restituir la autonomía y personería jurídica del Cuerpo General de Bomberos Voluntarios del Perú, como la autoridad competente en materia de prevención, control y extinción de incendios, está conformado por los bomberos voluntarios en actividad, los bomberos asimilados y los bomberos en situación de retiro, que prestan servicio público de manera voluntaria y ad honorem.
LEY QUE MODIFICA LA VIGÉSIMA CUARTA DISPOSICIÓN COMPLEMENTARIA, TRANSITORIA Y FINAL DE LA LEY 29944, LEY DE REFORMA MAGISTERIAL.;"La presente Ley tiene por objeto modificar la Vigésima Cuarta Disposición Complementaria, Transitoria y Final de la Ley 29944, Ley de Reforma Magisterial; a fin de que se suspenda la implementación de la evaluación de desempeño docente."
LEY QUE MODIFICA LOS ARTÍCULOS 06, 20, 21, 22, 25, 68Y 69 DE LA LEY Nº 28036, LEY DE PROMOCIÓN Y DESARROLLO DEL DEPORTE PARA OTORGAR BECAS DE POSGRADO A DEPORTISTAS CALIFICADOS DE ALTO NIVEL PARA DIRIGENCIA SOSTENIBLE DEL SISTEMA INTEGRAL DEPORTIVO NACIONAL;La presente Ley tiene por objeto modificar los artículos 06, 20, 21, 22, 25, 68 y 69 de la Ley Nº 28036, Ley de promoción y Desarrollo del Deporte a fin de otorgar becas de posgrado a deportistas calificados y calificados de alto nivel asegurando la dirigencia sostenible del sistema integral deportivo nacional.
LEY QUE ESTABLECE LA EXONERACIÓN DEL PAGO DE IMPUESTO PREDIAL Y ARBITRIOS MUNICIPALES, MIENTRAS DURE EL EVENTO COVID.19, CUYA INICIATIVA LEGISLATIVA INCORPORA Y AGREGA UN ARTÍCULO QUEDANDO COMO VEINTEAVA DISPOSICIÓN TRANSITORIA A LA LEY DE TRIBUTACIÓN MUNICIPAL (DECRETO LEGISLATIVO 776), CUYO TEXTO ÚNICO ORDENADO FUE APROBADO POR EL DECRETO SUPREMO 156.2004-EF;Propone exonerar del pago del 75% del Impuesto Predial y el 50% de los Arbitrios Municipales correspondiente a Municipalidades Distritales y Provinciales dentro de todo el territorio nacional, mientras dure el período de estado de emergencia acaecido por graves circunstancias que afectan la vida de la nación.
LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1280, DECRETO LEGISLATIVO APRUEBA LA LEY MARCO DE LA GESTIÓN Y PRESENTACIÓN DE LOS SERVICIOS DE SANEAMIENTO;Propone modificar los artículos 112, 113, 114, 115 y 116 del Título IX del Decreto Legislativo 1280, Decreto Legislativo que aprueba la Ley Marco de la Gestión y Prestación de los Servicios de Saneamiento.
LEY QUE MODIFICA LA TERCERA DISPOSICIÓN COMPLEMENTARIA TRANSITORIA DEL DECRETO SUPREMO 007-2016-MTC;Propone modificar la Tercera Disposición Complementaria Transitoria del Decreto Supremo 007-2016-MTC, Reglamento Nacional del Sistema de Emisión de Licencias de Conducir y Modifica el Texto Único Ordenado del Reglamento Nacional de Tránsito - Código de Tránsito, aprobado por Decreto Supremo 016-2009-MTC y el Reglamento Nacional de Administración de Transporte, aprobado por Decreto Supremo 017-2009-MTC.
LEY QUE DISPONE LA INSCRIPCIÓN OBLIGATORIA DE LA MAQUINARIA PESADA EMPLEADA PARA LA MINERIA, EN EL REGISTRO DE BIENES MUEBLES DE LA SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PÚBLICOS;Propone disponer la obligatoriedad de la inscripción de la maquinaria pesada empleada o que pueda emplearse para las actividades mineras, en el Registro de Bienes Muebles de la Superintendencia Nacional de los Registros Públicos - SUNARP.
LEY DE REORGANIZACIÓN DE LAS UNIVERSIDADES PRIVADAS ASOCIATIVAS CON LICENCIA INSTITUCIONAL DENEGADA;Propone modificar el Décimo Segunda Disposición Complementaria Final de la Ley Universitaria, Ley 30220.
LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1280, QUE APRUEBA LA LEY MARCO DE LA GESTIÓN Y PRESTACIÓN DE LOS SERVICIOS DE SANEAMIENTO, MODIFICADO POR EL DECRETO DE URGENCIA 011-2020;Propone modificar los artículo 13 y 17 del Decreto Legislativo, que aprueba la Ley Marco de la Gestión y Prestación de los Servicios de Saneamiento, modificado por el Decreto de Urgencia 011-2020.
LEY QUE CREA EL FONDO PARA LA CONTRIBUCIÓN AL ACCESO DE LOS SERVICIOS EN EL ÁMBITO RURAL;Propone establecer medidas complementarias para el financiamiento de inversiones, proyectos, programas y/o actividades en saneamiento que se desarrollen en el ámbito rural, con la finalidad de lograr el acceso a los servicios de saneamiento, así como la mejora en la eficiencia y equidad de la prestación de los servicios de saneamiento, en beneficio de la población de dicho ámbito
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL DESARROLLO DE LA ACTIVIDAD DE ACUICULTURA EN LA ISLA LOBOS DE TIERRA Y ACTIVIDADES CONEXAS EN LOS DEPARTAMENTOS DE LAMBAYEQUE Y PIURA;Propone llamar la atención al ejecutivo sobre la importancia que tiene declarar de necesidad pública e interés nacional el desarrollo de la actividad de acuicultura en la isla lobos de tierra y actividades conexas en los departamentos de Lambayeque y Piura para el mejoramiento de la capacidad del pescador artesanal para incursionar en la maricultura con fines de abastecimiento de alimentos, recuperación de stock y de generación de empleo.
LEY QUE MODIFICA LA TRIGÉSIMA TERCERA DISPOSICIÓN COMPLEMENTARIA FINAL DE LA LEY 31084, LEY DEL PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2021, QUE PERMITE A LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES, HACER USO DE HASTA EL 20% DEL CANON, SOBRE CANON Y REGALÍAS MINERAS PARA CONTROLAR LA PROPAGACIÓN DEL BROTE DEL COVID-19;Ley que modifica la Trigésima Tercera Disposición Complementaria Final de la Ley 31084, Ley del Presupuesto del Sector Público para el Año Fiscal 2021, que permite a los gobiernos regionales y gobiernos locales, hacer uso de hasta el 20% del canon y regalías mineras para controlar la propagación del brote del Covid-19
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA PROMOVER EL CULTIVO, PRODUCCIÓN INDUSTRIALIZACIÓN, COMERCIALIZACIÓN Y EXPORTACIÓN DE MORINGA OLEIFERA PARA CONSUMO HUMANO;"Propone regular, formaliza y ordenar la producción, transformación, comercialización y exportación; así como el uso tradicional y moderno de la moringa oleífera, por las propiedades medicinales, industriales, agrícolas y nutricionales."
LEY DE PROMOCIÓN DEL USO DE VEHÍCULOS ELÉCTRICOS;La presente Ley tiene por objeto promover el uso de vehículos eléctricos mediante su exoneración del pago del Impuesto General a las Ventas (IGV) y el Impuesto al Patrimonio Vehicular por el período de 5 años contados a partir de la vigencia de la presente Ley.
LEY QUE DEROGA EL ARTÍCULO 6 QUE ESTABLECE EL INGRESO DE PROFESORES DEL MINISTERIO DE DEFENSA A LA CARRERA PÚBLICA MAGISTERIAL DE LA LEY Nº 29944 DEL DECRETO DE URGENCIA Nº 016-2020;La presente Ley tiene como objeto derogar el artículo 6 del Decreto de Urgencia 016-2020, que establece el ingreso de los profesores del Ministerio de Defensa a la Carrera Magisterial de la Ley 29944 de la Reforma Magisterial.
LEY DE PROMOCIÓN DEL CONSUMO Y ADQUISICIÓN DE PRODUCTOS HIDROBIOLÓGICOS POR LAS ENTIDADES DEL SECTOR PÚBLICO, A PESCADORES ARTESANALES, COOPERATIVAS PESQUERAS, PRODUCTORES ACUÍCOLAS AMYPE Y MYPES;Propone promoción del consumo  y adquisición de productos hidrobiológicos por las entidades del sector público, a pescadores artesanales, cooperativas pesqueras, productores acuícolas AMYPE y MYPES
LEY QUE CREA LA ESCUELA NACIONAL DEL MINISTERIO PÚBLICO;Propone crear la Escuela Nacional del Ministerio Público, como órgano académico encargado de la formación continua y la especialización del personal fiscal, forense y administrativo del Ministerio Público.
LEY QUE MODIFICA LA LEY UNIVERSITARIA 30220 PARA DISPONER EL INGRESO LIBRE DE LOS ESTUDIANTES A LAS UNIVERSIDADES PÚBLICAS Y PRIVADAS, GARANTIZANDO LA CONTINUIDAD EDUCATIVA Y EL DERECHO CONSTITUCIONAL A UNA EDUCACIÓN SUPERIOR DE CALIDAD;Propone modificar los artículos 97 y 98 de la Ley Universitaria 30220, para disponer el ingreso libre de los estudiantes a las universidades públicas y privadas con licenciamiento, garantizando la continuidad educativa y el derecho constitucional a una educación superior de calidad en todo territorio nacional.
LEY QUE MODIFICA LA LEY 29164, LEY DE PROMOCIÓN DEL DESARROLLO SOSTENIBLE DE SERVICIOS TURÍSTICOS EN LOS BIENES INMUEBLES, INTEGRANTES DEL PATRIMONIO CULTURAL DE LA NACIÓN;Propone modificar los artículos 1, 4 y 8 e incorporar los artículos 1-A, 2-A y 2-B en la Ley  29164, Ley  de Promoción del Desarrollo Sostenible de Servicios Turísticos en los bienes inmuebles, del Patrimonio Cultural de la Nación.
LEY QUE DECLARA DE INTERES NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE RELAVE, EN LA PROVINCIA DE PARINACOCHAS DEL DEPARTAMENTO DE AYACUCHO;"Propone establecer la declaratoria de interés nacional y necesidad pública la creación del distrito de Relave, en la provincia de Parinacochas  del departamento de Ayacucho; con la finalidad de que los habitantes de esta comunidad puedan gozar de una mejor organización territorial para acceder a una adecuada prestación de servicios por parte del Estado y alcanzar mayor desarrollo"
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN, IMPLEMENTACIÓN Y FUNCIONAMIENTO DE LA UNIVERSIDAD NACIONAL ASHANINKA DEL VRAEM. (UNA-VRAEM);Propone crear de la Universidad Nacional Ashaninka del VRAEM, (UNA-VRAEM), con personería jurídica de derecho público interno, con sede en el vale del VRAEM, departamento de Cusco.
LEY QUE OTORGA FACILIDADES PARA LA RENOVACIÓN DEL PARQUE VEHICULAR DE LAS EMPRESAS DE TRANSPORTE URBANO PARA ENFRENTAR LA EMERGENCIA SANITARIA DEL COVID-19;Propone declarar de necesidad pública la renovación del parque vehicular a nivel nacional de las empresas de transporte urbano con vehículos de mayor capacidad para enfrentar la emergencia sanitaria del COVID-19.
LEY QUE PROPONE FACULTAR A LOS AFILIADOS DE LA AFP A LA DEVOLUCIÓN DE APORTES POR LIBRE DISPOSICIÓN;Propone autorizar de manera extraordinaria y facultativa a los afiliados al Sistema Privado de Fondos de Pensiones (AFP) que siguen realizando sus aportaciones al Sistema Privado de Pensiones (SPP) de manera puntual, el retiro del cien por ciento (100 %) de su fondo acumulado en su Cuenta Individual de Capitalización (CIC). Sin considerar los años de aportación o la edad del afiliado. La Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones (SBS) determina el procedimiento operativo para el cumplimiento de lo señalado en el párrafo anterior.
LEY QUE MODIFICA EL ARTÍCULO 1 Y 5 DE LA LEY 27506, LEY DE CANON, E INCORPORA LA DISTRIBUCIÓN DEL CANON A LAS COMUNIDADES CAMPESINAS, NATIVAS E INDÍGENAS;Propone modificar el artículo 1 y 5 de la Ley 27506, Ley de Canon, para incorporar en su distribución de las comunidades campesinas, nativas e indígenas que se encuentren dentro de su área de influencia.
LEY QUE REGULA LA TRANSPARENCIA EN EL GASTO DE LAS ORGANIZACIONES POLÍTICAS EN REDES SOCIALES Y GARANTIZA LA PROTECCIÓN DE DATOS PERSONALES EN PROPAGANDA ELECTORAL;Propone regular la transparencia en el financiamiento y gasto de propaganda electoral en redes sociales y/u otras plataformas de internet de las organizaciones políticas, y garantizar la protección de datos personales en la realización de propaganda electoral.
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA IMPLEMENTACIÓN DE PLANES URBANOS MUNICIPALES, LA CONSTRUCCIÓN, REHABILITACIÓN DE INFRAESTRUCTURA Y EQUIPAMIENTO DE MERCADOS DE ABASTOS MUNICIPALES;Propone declarar de interés nacional y necesidad pública el desarrollo de una política municipal provincial que habilite espacios públicos en cada distrito, para implementar y/o regular la zonificación urbana para la habilitación de planes urbanos municipales, construcción, rehabilitación de infraestructura y equipamiento de mercados de abasto municipales.
LEY QUE PROMUEVE EL ACCESO A LOS SERVICIOS BÁSICOS A FAVOR DE LAS COMUNIDADES NATIVAS Y CAMPESINAS;Propone otorgar el marco legal para promover el acceso a los servicios básicos de educación, salud, electrificación y saneamiento a favor de las comunidades nativas y campesinas, comprendidas en el territorio nacional, a fin de tener mejor calidad de vida.
LEY DE RECTIVACION PRODUCTIVA DE LA AMAZONIA;Propone modificar la Ley 27037, Ley de Promoción de la Inversión en la Amazonia, restituida plenamente por la Ley 29742, Ley que deroga los Decretos Legislativos 977 y 978 y restituye la plena vigencia de la Ley 27037, así como sus normas modificatorias, complementarias, disposiciones finales y reglamentarias.
RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL TRATADO INTEGRAL Y PROGRESISTA DE ASOCIACIÓN TRANSPACÍFICO Y LAS CARTAS CON AUSTRALIA, CANADÁ, MALASIA, NUENA ZELANDA Y VIETNAM;"Propone el Tratado Integral y Progresista de Asociación Transpacífico, firmado el 8 de marzo de 2018 en Santiago, Chile y las Cartas con Australia que reafirman los acuerdos relativos a productos distintivos y terminación del Acuerdo sobre Promoción Recíproca de Inversiones; las Cartas con Canadá sobre industrias culturales; las Cartas con Malasia sobre servicios electrónicos de tarjetas de pago; las Cartas con Malasia sobre no recurso a solución de controversias por la medida disconforme en empresas de propiedad del Estado; las Cartas con Nueva Zelanda sobre el mecanismo de solución de controversias inversionista - Estado; las Cartas con Vietnam sobre servicios electrónicos de tarjetas de pago; las Cartas con Vietnam sobre comercio electrónico; las Cartas con Vietnam relativas al capítulo laboral, y las Cartas con Vietnam sobre productos químicos agrícolas, firmadas el 8 de marzo de 2018 en Santiago, Chile"
LEY QUE AUTORIZA EL NOMBRAMIENTO DE DOCENTES CONTRATADOS EN LAS UNIVERSIDADES PÚBLICAS;Propone autorizar de manera excepcional el nombramiento de docentes contratados de las universidades públicas en la categoría de Auxiliar, únicamente en aquellos casos que se hayan adjudicado una plaza por concurso público y cumplan con los requisitos establecidos en la Ley Universitaria para el ejercicio de la docencia.
LEY QUE MODIFICA LA PRIMERA DISPOSICIÓN COMPLEMENTARIA TRANSITORIA DE LA LEY 30021, LEY DE PROMOCIÓN DE LA ALIMENTACIÓN SALUDABLE PARA NIÑOS, NIÑAS Y ADOLESCENTES;Propone modificar la Primera Disposición Complementaria Transitoria de la Ley 30021, Ley de Promoción de la Alimentación Saludable para niños, niñas y Adolescentes en lo referente a las facultades de reglamentación del Ministerio de Salud.
LEY QUE DECLARA DE INTERES NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE MANALLASACC, EN LA PROVINCIA DE HUAMANGA DE LA REGIÓN DE AYACUCHO;"Propone establecer la declaratoria de interés nacional y necesidad pública la creación del distrito de Manallasacc, en la provincia de Huamanga y región de Ayacucho; con la finalidad de que los habitantes de esta comunidad puedan gozar de una mejor organización territorial para acceder a una adecuada prestación de servicios por parte del Estado y alcanzar mayor desarrollo."
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL RECONOCIMIENTO DE LA COMUNIDAD INDÍGENA SHIPIBO-KONIBO DE CANTAGALLO COMO PARTE DEL PATRIMONIO HISTÓRICO Y CULTURAL DEL DISTRITO DEL RÍMAC, PROVINCIA DE LIMA, DEPARTAMENTO DE LIMA;Propone declarar de interés nacional y necesidad pública el reconocimiento de la comunidad indígena urbana Shipibo-Konibo de Cantagallo como parte del patrimonio histórico y cultural del distrito del Rímac, a fin de promover la continuidad histórica y cultural de su identidad, y la conexión territorial como pueblos originarios.
LEY QUE DECLARA DE INTERES NACIONAL Y DE NECESIDAD PÚBLICA LA CONSTRUCCIÓN DE LA CARRETERA DE INTERCONEXIÓN ENTRE EL DISTRITO DE MEGANTONI CON EL DISTRITO DE ECHARATI;Propone declarar de necesidad pública e interés nacional la construcción de la carretera de interconexión entre los distritos de Megantoni - Echarati, a fin de promover su desarrollo y conectividad
LEY DE ADECUACIÓN AL SISTEMA UNIVERSITARIO PARA LOS DOCENTES NOMBRADOS COMPRENDIDOS EN LA LEY 30597, LEY 30851 Y D. S. 014-2018- MINEDU;"Propone autorizar de manera excepcional la adecuación de los docentes nombrados del Conservatorio Nacional de Música a la Universidad Nacional de Música; Instituto Superior de Música Público Daniel Alomía Robles de Huánuco a la Universidad Nacional Daniel Alomía Robles; Escuela Superior Autónoma de Bellas Artes """"Diego Quispe Tito"""" a la Universidad Nacional Diego Quispe Tito."
LEY QUE CREA LA AUTORIDAD NACIONAL TRANSPARENCIA, ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES;Propone crear la Autoridad Nacional de Transparencia, Acceso a la Información Pública y Protección de Datos Personales (en adelante, la Autoridad) como ente rector en materia de transparencia, acceso a la información pública y protección de datos personales.
LEY QUE RECONOCE ACCESO A LA JUSTICIA DE LAS PERSONAS USUARIAS EN SALUD Y LA AUTONOMÍA DE LA SUPERINTENDENCIA NACIONAL DE SALUD;Propone autonomía e independencia de la Superintendencia Nacional de Salud, asimismo fortalecer el acceso de las personas usuarias de los servicios de salud a través de mecanismos alternativos de resolución de conflictos, la vigilancia y la participación ciudadana a nivel nacional.
LEY QUE PRECISA LOS REQUISITOS PARA EL ACCESO DE LOS DEFENSORES DE LA DEMOCRACIA A LOS BENEFICIOS DE LA LEY 31177;"Propone modificar el artículo 2 y la Primera Disposición Complementaria de la Ley 31177, Ley que otorga beneficios a los excombatientes de las fuerzas armadas de la lucha contraterroristas, modificando la Ley 24053, Ley que denomina """"Campaña Militar de 1941"""", a los gloriosos hechos de armas cumplidos en Zarumilla y hechos en la frontera Nor Oriente; y que declara el 31 de julio día central conmemorativo; y la Ley 29248, Ley del Servicio Militar."
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE VALENTÍN DEMETRIO PANIAGUA CORAZAO DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO;"Propone establecer la declaratoria de interés nacional y necesidad pública la creación del distrito de Valentín Demetrio Paniagua Corazao, con su capital Lechemayo en la provincia de Carabaya, departamento de Puno; con la Finalidad de que los habitantes de esta comunidad puedan gozar de una mejor organización territorial para acceder a una adecuada prestación de servicios por parte del Estado y alcanzar un mayor desarrollo."
LEY QUE RECONOCE LA LABOR DE LOS CANILLITAS Y REGULA SUS ACTIVIDADES EN LOS ESPACIOS PÚBLICOS;Propone el reconocimiento de la labor de los canillitas y la regulación de sus actividades en espacios públicos autorizados.
LEY QUE GARANTIZA LA PARTICIPACIÓN CIUDADANA Y EL CUMPLIMIENTO DE ACUERDOS Y COMPROMISOS EN LOS PROCESO DEL PRESUPUESTO PARTICIPATIVO;Propone modificar el numeral 1 de los Principios Rectores, y los artículos 1 y 7 e incorporase la tercera disposición complementaria final de la Ley 28056, Ley Marco del Presupuesto Participativo.
LEY QUE GARANTIZA EL ACCESO A LA VIVIENDA SOCIAL;"Propone crear un marco legal que promueva y garantice el acceso equitativo y justo a la vivienda adecuada a los ciudadanos y familias peruanos en situación de pobreza y pobreza extrema; saludable, sostenible y resilientes."
LEY QUE CREA EL COMITÉ DE DESARROLLO DEL TRANSPORTE TERRESTRE PARA EL FORTALECIMIENTO DEL SERVICIO DE TRANSPORTE PÚBLICO A NIVEL NACIONAL.;Propone crear el comité de desarrollo del transporte terrestre a nivel nacional y así fortalecer el servicio de transporte público en todo el Perú.
LEY QUE MODIFICA  LA  LEY 30794, LEY QUE ESTABLECE COMO REQUISITO PARA PRESENTAR SERVICIOS EN EL SECTOR PÚBLICO, NO TIENE CONDENA POR TERRORISMO, APOLOGÍA  DEL DELITO DE TERRORISMO Y OTROS DELITOS INCORPORANDO EL REQUISITO DE NO HABER SIDO CONDENADO POR DELITO CONTRA LA ADMINISTRACIÓN;Propone regular los requisitos necesarios para ingresar o reingresar a presentar servicios en el sector público, incorporando un nuevo requisito, a saber, el de no haber sido condenado por delito contra la Administración Pública.
LEY QUE MODIFICA EL ARTÍCULO 1°, EL ARÍICULO 2° Y LA DISPOSICIÓN TRANSITORIA DE LA LEY 29495, LEY ORGÁNICA DE LOS CONSEJOS DE CONSULTA DE LAS COMUNIDADES PERUANAS EN EL EXTERIOR;Propone modificar el artículo 1°, el artículo 2° y la disposición transitoria de la Ley 29495 Ley Orgánica de los Consejos de Consulta de las Comunidades Peruanas en el Exterior.
